ARRAY;INDEX;VALUE;TYPE
MENU_ALERTS;5;Your reached the maximum number of quick meals for this day. Delete one before adding this one.;1
MENU_ALERTS;6;Not all menu boxes were filled because the number of recipes found with selected search criteria was too low.;1
MENU_TEXT;0;Edit title;0
MENU_TEXT;1;Edit;0
MENU_TEXT;2;pers.;0
MENU_TEXT;3;on the go;0
MENU_TEXT;4;people;0
MENU_TEXT;5;Delete recipe;0
MENU_TEXT;6;Delete;0
MENU_TEXT;7;Change shopping status;0
MENU_TEXT;8;Shopping;0
MENU_TEXT;9;Drag & drop the recipe here;0
MENU_TEXT;10;Print options;0
MENU_TEXT;11;From;0
MENU_TEXT;12;until;0
MENU_TEXT;13;Display daily nutrition values;0
MENU_TEXT;14;Nutrition values;0
MENU_TEXT;15;Shop before today's meals;0
MENU_TEXT;16;Shop after today's meals;0
MENU_TEXT;17;No shopping today;0
MENU_TEXT;18;My Kookiiz Menu;0
MENU_TEXT;19;Display number of dishes;0
MENU_TEXT;20;Display average nutrion values;0
MENU_TEXT;21;You have no recipe in your menu;0
MENU_TEXT;22;Brought to you by the Kookiiz Team;0
MENU_TEXT;23;Total;0
MONTHS_NAMES;0;January;0
MONTHS_NAMES;1;February;0
MONTHS_NAMES;2;March;0
MONTHS_NAMES;3;April;0
MONTHS_NAMES;4;May;0
MONTHS_NAMES;5;June;0
MONTHS_NAMES;6;July;0
MONTHS_NAMES;7;August;0
MONTHS_NAMES;8;September;0
MONTHS_NAMES;9;October;0
MONTHS_NAMES;10;November;0
MONTHS_NAMES;11;December;0
NAVIGATION_ALERTS;0;No link;1
NEWS_TEXT;0;News;0
NOTIFICATIONS_ALERTS;0;Friendship requests;1
NOTIFICATIONS_ALERTS;1;People listed below would like to add you to their friends list.;1
NOTIFICATIONS_ALERTS;2;Invitations;1
NOTIFICATIONS_ALERTS;3;You have been invited to or will be hosting the following dinners.;1
NOTIFICATIONS_ALERTS;4;Content shared by your friends;1
NOTIFICATIONS_ALERTS;5;Your friends shared with you the following content.;1
NOTIFICATIONS_TEXT;0;Name;0
NOTIFICATIONS_TEXT;1;Date;0
NOTIFICATIONS_TEXT;2;Action;0
NOTIFICATIONS_TEXT;3;No pending request;0
NOTIFICATIONS_TEXT;4;Shared recipes;0
NOTIFICATIONS_TEXT;5;No shared recipe;0
NOTIFICATIONS_TEXT;6;Shared shopping lists;0
NOTIFICATIONS_TEXT;7;No shared shopping list;0
NOTIFICATIONS_TEXT;8;Recipe;0
NOTIFICATIONS_TEXT;9;Send by;0
NOTIFICATIONS_TEXT;10;Upcoming;0
NOTIFICATIONS_TEXT;11;Invitations sent to me;0
NOTIFICATIONS_TEXT;12;No upcoming dinner;0
NOTIFICATIONS_TEXT;13;No invitation received;0
NOTIFICATIONS_TEXT;14;What ?;0
NOTIFICATIONS_TEXT;15;When ?;0
NOTIFICATIONS_TEXT;16;My status;0
NOTIFICATIONS_TEXT;17;Shopping date;0
NOTIFICATIONS_TEXT;18;Send by;0
NOTIFICATIONS_TEXT;19;Friends;0
NOTIFICATIONS_TEXT;20;Invitations;0
NOTIFICATIONS_TEXT;21;Share;0
NUTRITION_ALERTS;0;No nutritive information;1
NUTRITION_CATEGORIES;0;Essential values;0
NUTRITION_CATEGORIES;1;Vitamins;0
NUTRITION_CATEGORIES;2;Minerals;0
NUTRITION_CATEGORIES;3;Others;0
NUTRITION_VALUES_NAMES;0;Calories;0
NUTRITION_VALUES_NAMES;1;Carbohydrates;0
NUTRITION_VALUES_NAMES;2;Lipids;0
NUTRITION_VALUES_NAMES;3;Proteins;0
NUTRITION_VALUES_NAMES;4;Fibers;0
NUTRITION_VALUES_NAMES;5;B-carotene;0
NUTRITION_VALUES_NAMES;6;Vitamin A;0
NUTRITION_VALUES_NAMES;7;Vitamin B1;0
NUTRITION_VALUES_NAMES;8;Vitamin B2;0
NUTRITION_VALUES_NAMES;9;Vitamin B3;0
NUTRITION_VALUES_NAMES;10;Vitamin B5;0
NUTRITION_VALUES_NAMES;11;Vitamin B6;0
NUTRITION_VALUES_NAMES;12;Vitamin B9;0
NUTRITION_VALUES_NAMES;13;Vitamin B12;0
NUTRITION_VALUES_NAMES;14;Vitamin C;0
NUTRITION_VALUES_NAMES;15;Vitamin D;0
NUTRITION_VALUES_NAMES;16;Vitamin K;0
NUTRITION_VALUES_NAMES;17;Calcium;0
NUTRITION_VALUES_NAMES;18;Copper;0
NUTRITION_VALUES_NAMES;19;Iron;0
NUTRITION_VALUES_NAMES;20;Magnesium;0
NUTRITION_VALUES_NAMES;21;Phosphorus;0
NUTRITION_VALUES_NAMES;22;Potassium;0
NUTRITION_VALUES_NAMES;23;Selenium;0
NUTRITION_VALUES_NAMES;24;Sodium;0
NUTRITION_VALUES_NAMES;25;Zinc;0
NUTRITION_VALUES_NAMES;26;Starch;0
NUTRITION_VALUES_NAMES;27;Caffeine;0
NUTRITION_VALUES_NAMES;28;Cholesterol;0
NUTRITION_VALUES_NAMES;29;Lactose;0
NUTRITION_VALUES_NAMES;30;Water;0
OPTIONS_ALERTS;0;Please select an ingredient among the suggestions;1
OPTIONS_ALERTS;1;Your preferences have been saved.;1
OPTIONS_ALERTS;2;Do you really want to delete your profile picture?;1
OPTIONS_ALERTS;3;A message has been sent to your new email adress to confirm it.If you do not receive this message in a few minutes, please check your junk mail box.Your old email address remains valid until your new email address is confirmed.;1
OPTIONS_ERRORS;0;You have reached the maximum number of tastes.;1
OPTIONS_ERRORS;1;This ingredient has already been added to your tastes.;1
OPTIONS_TEXT;0;cannot be modified;0
OPTIONS_TEXT;1;click to change;0
OPTIONS_TEXT;2;click on the icon to modify;0
OPTIONS_TEXT;3;hidden for security reasons;0
OPTIONS_TEXT;4;Regional parameters;0
OPTIONS_TEXT;5;Customize the interface so that it fits your needs perfectly!;0
OPTIONS_TEXT;6;Turn fast interface on (no transition effects);0
OPTIONS_TEXT;7;Show panel;0
OPTIONS_TEXT;8;Select below the alerts you would like to receive by email.;0
OPTIONS_TEXT;9;You have a friendship request.;0
OPTIONS_TEXT;10;You have been invited by a friend.;0
OPTIONS_TEXT;11;You have added a new recipe.;0
OPTIONS_TEXT;12;My tastes;0
OPTIONS_TEXT;13;List food you particularly like or dislike in order to improve the recipe search.;0
OPTIONS_TEXT;14;Add to;0
OPTIONS_TEXT;15;food i don't like;0
OPTIONS_TEXT;16;food I like;0
OPTIONS_TEXT;17;My allergies;0
OPTIONS_TEXT;18;Specify below the allergies you or one of your family members suffers from, in order to improve the recipe search.;0
OPTIONS_TITLES;0;Profile;0
OPTIONS_TITLES;1;Interface;0
OPTIONS_TITLES;2;Food preferences;0
PANELS_HEADERS;0;The recipe I need;0
PANELS_HEADERS;1;My inspiration source;0
PANELS_HEADERS;2;Available ingredients;0
PANELS_HEADERS;3;My shopping lists;0
PANELS_HEADERS;4;Average for the period;0
PANELS_HEADERS;5;Cooking & Sharing;0
PANELS_HEADERS;6;Random Chef;0
PANELS_HEADERS;7;Points in real-time;0
PANELS_HEADERS;8;Comment the content;0
PANELS_HEADERS;9;Content provider;0
PANELS_HEADERS;10;Cooking from A to Z;0
PANELS_HEADERS;11;Custom nutrition tracker;0
PANELS_HEADERS;12;Learning more;0
PANELS_HEADERS;13;Plan a dinner;0
PANELS_HEADERS;14;Discover the author;0
PANELS_HEADERS;15;Quick access;0
PANELS_HEADERS;16;My voice matters;0
PANELS_HEADERS;17;Great deals;0
PANELS_HELP;0;This panel helps you find the ideal recipe in a few clicks. Search by title and/or select criteria to sort results in real time.;1
PANELS_HELP;1;Keep your favorite recipes at hand, as well as those that you recently searched, viewed or added to your menu. To save a recipe, simply drag and drop it onto this panel.;1
PANELS_HELP;2;Add here ingredients that you already have at home and find which delicious recipes you could cook without shopping!;1
PANELS_HELP;3;A grocery list is automatically generated here for each shopping day you select on the menu. You can choose to print the list directly or edit it for more options (including sharing).;1
PANELS_HELP;4;Discover average nutrition values for the time period you selected or for currently viewed recipes, as well as the corresponding guideline daily amounts (GDA).;1
PANELS_HELP;5;Find friends on Kookiiz to share recipes you like or organize dinners with them. To share a recipe with a friend, simply drag and drop the recipe on his name!;1
PANELS_HELP;6;Meet the Kookiiz Chefs, handpicked for the pleasure of your taste buds. Discover their recipes, read their biographies, and learn about their projects!;1
PANELS_HELP;7;Find out how many WeightWatchers points the recipes you are currently viewing are worth, and follow in real time your daily consumption!;1
PANELS_HELP;8;Add a public comment to share your insight on this contents with other members of the Kookiiz community, or write down a personal note to remind you of your own tips.;1
PANELS_HELP;9;Find out which partner of Kookiiz provided the content you are currently enjoying.;1
PANELS_HELP;10;A word you don't understand? Find it in our culinary glossary or read the automatic suggestions as you skim through a recipe.;1
PANELS_HELP;11;Curious to know what you are eating and what your calory intake is? Customize your profile, mention what you eat for breakfast and which sports you practice, or add quick meals to take into account what you ate on the go.;1
PANELS_HELP;12;Go through the published articles to learn about the latest cooking techniques or health recommendations.;1
PANELS_HELP;13;Invite your friends to dinner. Click to edit the fields, add friends and recipes by drag & drop onto the table and send your invitation. This is as hard as it gets!;1
PANELS_HELP;14;This pannel displays information about the author of the recipe you are currently viewing.;1
PANELS_HELP;15;Through this panel, you can access the different sections of the current tab quickly.;1
PANELS_HELP;16;Help us improve the Kookiiz platform by providing feedback. The whole Kookiiz Team thanks you for your insight!;1
PANELS_HELP;17;;1
PANELS_TEXT;0;Upper frame;0
PANELS_TEXT;1;Help on this panel;0
PANELS_TEXT;2;up arrow;0
PANELS_TEXT;3;Lower frame;0
PANELS_TEXT;4;Open;0
PANELS_TEXT;5;Open panel;0
PANELS_TEXT;6;Close;0
PANELS_TEXT;7;Close panel;0
PANELS_TITLES;0;Search;0
PANELS_TITLES;1;Recipe box;0
PANELS_TITLES;2;Fridge;0
PANELS_TITLES;3;Shopping;0
PANELS_TITLES;4;Nutrition;0
PANELS_TITLES;5;Friends;0
PANELS_TITLES;6;Chefs;0
PANELS_TITLES;7;WeightWatchers;0
PANELS_TITLES;8;Comments;0
PANELS_TITLES;9;Partners;0
PANELS_TITLES;10;Glossary;0
PANELS_TITLES;11;Health profile;0
PANELS_TITLES;12;Articles;0
PANELS_TITLES;13;Invitations;0
PANELS_TITLES;14;User;0
PANELS_TITLES;15;Navigation;0
PANELS_TITLES;16;Feedback;0
PANELS_TITLES;17;Offers;0
PANEL_ARTICLES_TEXT;0;News;0
PANEL_CHEFS_TEXT;0;Recipe author;0
PANEL_FRIDGE_TEXT;0;My ingredient;0
PANEL_FRIDGE_TEXT;1;Find recipes;0
PANEL_GLOSSARY_TEXT;0;words linked to this recipe:;0
PANEL_INVITATIONS_TEXT;0;Title;0
PANEL_INVITATIONS_TEXT;1;new invitation;0
PANEL_INVITATIONS_TEXT;2;Location;0
PANEL_INVITATIONS_TEXT;3;home;0
PANEL_INVITATIONS_TEXT;4;Date;0
PANEL_INVITATIONS_TEXT;5;Hour;0
PANEL_INVITATIONS_TEXT;6;Message;0
PANEL_INVITATIONS_TEXT;7;Click here to edit the text;0
PANEL_INVITATIONS_TEXT;8;Dinner menu;0
PANEL_INVITATIONS_TEXT;9;Host;0
PANEL_INVITATIONS_TEXT;10;Me;0
PANEL_NUTRITION_TEXT;0;per person (% daily values);0
PANEL_RECIPES_TEXT;0;My favorites;0
PANEL_RECIPES_TEXT;1;From my menu;0
PANEL_RECIPES_TEXT;2;Recently viewed;0
PANEL_RECIPES_TEXT;3;Last search;0
PANEL_RECIPES_TEXT;4;Add a recipe;0
PANEL_RECIPES_TEXT;5;Drag & drop the recipe here to add it to your favorites;0
PANEL_SEARCH_TEXT;0;Criterias;0
PANEL_SEARCH_TEXT;1;;0
PANEL_SEARCH_TEXT;2;Search;0
PANEL_SEARCH_TEXT;3;strict;0
PANEL_SEARCH_TEXT;4;flexible;0
PANEL_SEARCH_TEXT;5;Category;0
PANEL_SEARCH_TEXT;6;Origin;0
PANEL_SEARCH_TEXT;7;Among my favorites;0
PANEL_SEARCH_TEXT;8;Easy;0
PANEL_SEARCH_TEXT;9;Healthy;0
PANEL_SEARCH_TEXT;10;Cheap;0
PANEL_SEARCH_TEXT;11;Quick;0
PANEL_SEARCH_TEXT;12;Well rated;0
PANEL_SEARCH_TEXT;13;From a chef;0
PANEL_SEARCH_TEXT;14;From my fridge;0
PANEL_SEARCH_TEXT;15;Containing...;0
PANEL_SEARCH_TEXT;16;Seasonal;0
PANEL_SEARCH_TEXT;17;w/o food I dislike;0
PANEL_SEARCH_TEXT;18;Allergies (ban);0
PANEL_SEARCH_TEXT;19;Vegetarian;0
PANEL_SEARCH_TEXT;20;with food I like;0
PASSWORD_ALERTS;0;Please provide your email address.;1
PASSWORD_ALERTS;1;An email with instructions on how to change your password has been sent to the following address:;1
PASSWORD_ALERTS;2;Password modification;1
PASSWORD_ALERTS;3;To change your password, please fill in all the fields.;1
PASSWORD_ALERTS;4;Your password has been successfully modified.;1
PASSWORD_ALERTS;5;Would you like to modify the password associated to the address;1
PASSWORD_ERRORS;0;Failed to send an email.;1
PASSWORD_ERRORS;1;The old password is wrong.;1
PASSWORD_ERRORS;2;The two passwords do not match.;1
PASSWORD_ERRORS;3;Your password is too short.;1
PASSWORD_ERRORS;4;Your password is too long.;1
PASSWORD_ERRORS;5;The new password is identical to the old one.;1
PASSWORD_ERRORS;6;Password modification failed.;1
PASSWORD_TEXT;0;Password modification;0
PASSWORD_TEXT;1;Fill in all the fields.;0
PASSWORD_TEXT;2;Passwords don't match.;0
PASSWORD_TEXT;3;Wrong email or security code.;0
PASSWORD_TEXT;4;Security code;0
PASSWORD_TEXT;5;New password;0
PASSWORD_TEXT;6;Confirmation;0
PASSWORD_TEXT;7;Change password;0
PASSWORD_TEXT;8;Old password;0
PASSWORD_TEXT;9;Password forgotten?;0
PICTURES_TEXT;0;Maximum size;0
PICTURES_TEXT;1;ko;0
PICTURES_TEXT;2;Optimal dimensions;0
PICTURES_TEXT;3;pixels;0
PICTURES_TEXT;4;JPEG, GIF or PNG picture format;0
PICTURES_TEXT;5;Picture upload;0
PICTURES_TEXT;6;"Select a picture and click ""Send"".";0
PICTURE_ALERTS;0;You must be logged in to submit a recipe picture.;1
PICTURE_ERRORS;0;The picture you submitted exceeds the maximum allowed size.;1
PICTURE_ERRORS;1;The picture you submitted exceeds the maximum allowed size.;1
PICTURE_ERRORS;2;The picture you submitted exceeds the maximum allowed size.;1
PICTURE_ERRORS;3;An error ocurred while uploading.;1
PICTURE_ERRORS;4;An error ocurred while uploading.;1
PICTURE_ERRORS;5;An error ocurred while uploading.;1
PICTURE_ERRORS;6;An error ocurred while uploading.;1
PICTURE_ERRORS;7;An error ocurred while uploading.;1
PICTURE_ERRORS;8;An error ocurred while uploading.;1
PICTURE_ERRORS;9;An error ocurred while uploading.;1
PICTURE_ERRORS;10;This file extension is not accepted.;1
PICTURE_ERRORS;11;Failed to upload the picture.;1
PICTURE_ERRORS;12;The type of the picture is unknown.;1
PICTURE_ERRORS;13;The picture to delete could not be found.;1
POPUP_TEXT;0;Kookiiz : information;0
POPUP_TEXT;1;Kookiiz : confirmation;0
POPUP_TEXT;2;Kookiiz : loading;0
QUICKMEALS_ALERTS;0;No quick meal added;1
QUICKMEALS_ALERTS;1;If you delete this quickmeal it will be removed from your menu, do you wish to proceed?;1
QUICKMEALS_ALERTS;2;No quickmeal added;1
QUICKMEALS_ERRORS;0;Please enter a name for the quick meal;1
QUICKMEALS_ERRORS;1;The name is too short;1
QUICKMEALS_ERRORS;2;The name is too long;1
QUICKMEALS_ERRORS;3;Failed to save the quick meal.;1
QUICKMEALS_ERRORS;4;Failed to delete the quick meal.;1
QUICKMEALS_TEXT;0;Quick meal set-up;0
QUICKMEALS_TEXT;1;You can build a quickmeal from its ingredients or its nutritional values (usually displayed on the packaging).;0
QUICKMEALS_TEXT;2;Quick meal name;0
QUICKMEALS_TEXT;3;from ingredients;0
QUICKMEALS_TEXT;4;from nutritional values;0
QUICKMEALS_TEXT;5;Add an ingredient by typing its name in the field below. Nutritional values are automatically computed.;0
QUICKMEALS_TEXT;6;Indicate below the nutritional values you know. Missing values are not taken into account.;0
RATING_ALERTS;0;Thanks for voting!;1
RECIPEFORM_ALERTS;0;This preparation step is too short.;1
RECIPEFORM_ALERTS;1;This preparation step is too long.;1
RECIPEFORM_ALERTS;2;Please fill in the fields in red.;1
RECIPEFORM_ALERTS;3;You have reached the maximum number of preparation steps allowed.;1
RECIPEFORM_ALERTS;4;Please enter a valid ingredient name.;1
RECIPEFORM_ALERTS;5;;1
RECIPEFORM_ALERTS;6;This ingredient could not be found in Kookiiz database. Please select an ingredient suggestion as you type.;1
RECIPEFORM_ALERTS;7;The recipe;1
RECIPEFORM_ALERTS;8;was successfully added and is now among your favorites!;1
RECIPEFORM_ALERTS;9;;1
RECIPEFORM_ALERTS;10;The Kookiiz community thanks you for your kind contribution!;1
RECIPEFORM_ALERTS;11;You chose to keep this recipe private. It will not be displayed to the other members of the Kookiiz community.;1
RECIPEFORM_ALERTS;12;Please provide a valid name for this recipe.;1
RECIPEFORM_ALERTS;13;Please indicate the preparation time.;1
RECIPEFORM_ALERTS;14;Please indicate the baking time.;1
RECIPEFORM_ALERTS;15;Please write down at least one preparation step.;1
RECIPEFORM_ALERTS;16;Please add at least ;1
RECIPEFORM_ALERTS;17; ingredients.;1
RECIPEFORM_ALERTS;18;Do you really wish to delete all the contents of this recipe?;1
RECIPEFORM_ERRORS;0;Recipe upload failed.;1
RECIPEFORM_TEXT;0;Recipe title;0
RECIPEFORM_TEXT;1;Delete this preparation step;0
RECIPEFORM_TEXT;2;Recipe for;0
RECIPEFORM_TEXT;3;person(s);0
RECIPEFORM_TEXT;4;Add cooking steps one by one (numbering is automatic).;0
RECIPEFORM_TEXT;5;Type the first letters of an ingredient and choose a suggestion in the list.;0
RECIPEFORM_TEXT;6;Source of the recipe;0
RECIPEFORM_TEXT;7;You can make this recipe public and let the community enjoy it, or keep it private for your personal use.;0
RECIPEFORM_TEXT;8;Make the recipe public;0
RECIPEFORM_TEXT;9;One or more recipes have a similar title.;0
RECIPEFORM_TEXT;10;Click here to see them.;0
RECIPES_ALERTS;0;No recipe;1
RECIPES_ALERTS;1;You have reached the maximum number of results. Please provide additional criteria to refine your search.;1
RECIPES_ALERTS;2;Do you really want to report this recipe as inappropriate?;1
RECIPES_ALERTS;3;Thank you for signaling this recipe. A moderator will check its content.;1
RECIPES_ALERTS;4;This recipe was added to your favorites.;1
RECIPES_ALERTS;5;Please modify search criteria.;1
RECIPES_ALERTS;6;You have to create an account to be able to save recipes.;1
RECIPES_ALERTS;7;Recipe translation;1
RECIPES_ALERTS;8;Please select the language you which to translate the recipe to.;1
RECIPES_ALERTS;9;Please translate the recipe title.;1
RECIPES_ALERTS;10;Please translate all the preparation steps.;1
RECIPES_ALERTS;11;Thank you for your contribution! The translation was successfully saved. To see it, switch Kookiiz interface to the appropriate language.;1
RECIPES_CATEGORIES;0;All;0
RECIPES_CATEGORIES;1;Main dish;0
RECIPES_CATEGORIES;2;Starter;0
RECIPES_CATEGORIES;3;Dessert;0
RECIPES_CATEGORIES;4;Snack;0
RECIPES_CATEGORIES;5;Appetizer;0
RECIPES_CATEGORIES;6;Breakfast;0
RECIPES_CATEGORIES;7;Cocktail;0
RECIPES_CATEGORIES;8;Other;0
RECIPES_CATEGORIES;9;Side;0
RECIPES_CATEGORIES;10;Sauce;0
RECIPES_CRITERIA_NAMES;0;Easy;0
RECIPES_CRITERIA_NAMES;1;Healthy;0
RECIPES_CRITERIA_NAMES;2;Cheap;0
RECIPES_CRITERIA_NAMES;3;Quick;0
RECIPES_CRITERIA_NAMES;4;Well rated;0
RECIPES_CRITERIA_NAMES;5;Seasonal;0
RECIPES_CRITERIA_NAMES;6;Vegetarian;0
RECIPES_ERRORS;0;The recipe does not exist!;1
RECIPES_ERRORS;1;The recipe already has an illustration.;1
RECIPES_ERRORS;2;Failed to save the recipe translation.;1
RECIPES_LEVELS;0;Beginner;0
RECIPES_LEVELS;1;Amateur;0
RECIPES_LEVELS;2;Advanced;0
RECIPES_LEVELS;3;Master Chef;0
RECIPES_ORIGINS;0;All;0
RECIPES_ORIGINS;1;Traditional;0
RECIPES_ORIGINS;2;French;0
RECIPES_ORIGINS;3;Swiss;0
RECIPES_ORIGINS;4;Italian;0
RECIPES_ORIGINS;5;Asian;0
RECIPES_ORIGINS;6;Mexican;0
RECIPES_ORIGINS;7;Anglo-saxon;0
RECIPES_SEARCH_TEXT;0;find;1
RECIPES_SEARCH_TEXT;1;among my favorites;1
RECIPES_SEARCH_TEXT;2;healthy;1
RECIPES_SEARCH_TEXT;3;low cost;1
RECIPES_SEARCH_TEXT;4;easy;1
RECIPES_SEARCH_TEXT;5;quick;1
RECIPES_SEARCH_TEXT;6;best rated;1
RECIPES_SEARCH_TEXT;7;created by a Chef;1
RECIPES_SEARCH_TEXT;8;invented by ;1
RECIPES_SEARCH_TEXT;9;from my fridge;1
RECIPES_SEARCH_TEXT;10;seasonal ingredients;1
RECIPES_SEARCH_TEXT;11;w/o food I dislike;1
RECIPES_SEARCH_TEXT;12;strict;1
RECIPES_SEARCH_TEXT;13;flexible;1
RECIPES_SEARCH_TEXT;14;allergies;1
RECIPES_SEARCH_TEXT;15;none;1
RECIPES_SEARCH_TEXT;16;none;1
RECIPES_SEARCH_TEXT;17;containing;1
RECIPES_SEARCH_TEXT;18;vegetarian;1
RECIPES_SEARCH_TEXT;19;with food I like;1
RECIPES_SORTING;0;alphabetical order;0
RECIPES_SORTING;1;relevance;0
RECIPES_SORTING;2;lowest price;0
RECIPES_SORTING;3;best rating;0
RECIPES_TAGS_NAMES;0;Christmas;0
RECIPES_TAGS_NAMES;1;Brunch;0
RECIPES_TAGS_NAMES;2;Wedding;0
RECIPES_TAGS_NAMES;3;Birthday;0
RECIPES_TAGS_NAMES;4;Thanksgiving;0
RECIPES_TAGS_NAMES;5;Chicken;0
RECIPES_TAGS_NAMES;6;Barbecue;0
RECIPES_TAGS_NAMES;7;Child;0
RECIPES_TAGS_NAMES;8;Pork;0
RECIPES_TAGS_NAMES;9;Beef;0
RECIPES_TAGS_NAMES;10;Cake;0
RECIPES_TAGS_NAMES;11;Pasta;0
RECIPES_TAGS_NAMES;12;Sea food;0
RECIPES_TAGS_NAMES;13;Fruits;0
RECIPES_TAGS_NAMES;14;African;0
RECIPES_TAGS_NAMES;15;Asian;0
RECIPES_TAGS_NAMES;16;Italian;0
RECIPES_TAGS_NAMES;17;Australian;0
RECIPES_TAGS_NAMES;18;New Zealand;0
RECIPES_TAGS_NAMES;19;European;0
RECIPES_TAGS_NAMES;20;Tunisian;0
RECIPES_TAGS_NAMES;21;Indian;0
RECIPES_TAGS_NAMES;22;Mexican;0
RECIPES_TAGS_NAMES;23;Middle East;0
RECIPES_TAGS_NAMES;24;Scandinavian;0
RECIPES_TAGS_NAMES;25;South American;0
RECIPES_TAGS_NAMES;26;Swiss;0
RECIPES_TAGS_NAMES;27;Thai;0
RECIPES_TAGS_NAMES;28;Chinese;0
RECIPES_TAGS_NAMES;29;French;0
RECIPES_TAGS_NAMES;30;Russian;0
RECIPES_TAGS_NAMES;31;Libanese;0
RECIPES_TAGS_NAMES;32;Spanish;0
RECIPES_TAGS_NAMES;33;Moroccan;0
RECIPES_TAGS_NAMES;34;Belgian;0
RECIPES_TAGS_NAMES;35;Greek;0
RECIPES_TAGS_NAMES;36;Japanese;0
RECIPES_TAGS_NAMES;37;American;0
RECIPES_TAGS_NAMES;38;May 5th;0
RECIPES_TAGS_NAMES;39;Easter;0
RECIPES_TAGS_NAMES;40;Halloween;0
RECIPES_TAGS_NAMES;41;August 1st;0
RECIPES_TAGS_NAMES;42;July 4th;0
RECIPES_TAGS_NAMES;43;Hanukkah;0
RECIPES_TAGS_NAMES;44;New year;0
RECIPES_TAGS_NAMES;45;Mother's Day;0
RECIPES_TAGS_NAMES;46;Father's Day;0
RECIPES_TAGS_NAMES;47;Ramadan;0
RECIPES_TAGS_NAMES;48;Velentin's Day;0
RECIPES_TAGS_NAMES;49;St Patrick's Day;0
RECIPES_TAGS_NAMES;50;Fish;0
RECIPES_TAGS_NAMES;51;Meat;0
RECIPES_TAGS_NAMES;52;Salad;0
RECIPES_TAGS_NAMES;53;Chocolate;0
RECIPES_TAGS_NAMES;54;Light;0
RECIPES_TAGS_NAMES;55;Beginner;0
RECIPES_TAGS_NAMES;56;Lazy;0
RECIPES_TAGS_NAMES;57;Buffet;0
RECIPES_TAGS_NAMES;58;Jar;0
RECIPES_TAGS_NAMES;59;Shrove Tuesday;0
RECIPES_TAGS_NAMES;60;Picnic;0
RECIPES_TAGS_NAMES;61;Sandwich;0
RECIPES_TAGS_NAMES;62;Vinaigrette;0
RECIPES_TAGS_NAMES;63;Soup;0
RECIPES_TAGS_NAMES;64;Sauce;0
RECIPES_TAGS_NAMES;65;Roast;0
RECIPES_TAGS_NAMES;66;Poached;0
RECIPES_TAGS_NAMES;67;Slow cooker;0
RECIPES_TAGS_NAMES;68;Baked;0
RECIPES_TAGS_NAMES;69;Stew;0
RECIPES_TAGS_NAMES;70;High fiber;0
RECIPES_TAGS_NAMES;71;Low fat;0
RECIPES_TAGS_NAMES;72;Without gluten;0
RECIPES_TAGS_NAMES;73;Sauté;0
RECIPES_TAGS_NAMES;74;Raw;0
RECIPES_TAGS_NAMES;75;Summer;0
RECIPES_THEMES_NAMES;0;quick & delicious;1
RECIPES_THEMES_NAMES;1;vegetarian express;1
RECIPES_THEMES_NAMES;2;healthy & cheap;1
RECIPES_THEMES_NAMES;3;easy & quick;1
RECIPES_THEMES_NAMES;4;express recipes;1
RECIPES_THEMES_NAMES;5;sweet;1
RECIPES_THEMES_NAMES;6;brunch;1
RECIPES_THEMES_NAMES;7;best recipes;1
RECIPES_THEMES_TEXT;0;No idea?;0
RECIPES_THEMES_TEXT;1;Ideas to start with;0
RECIPES_THEMES_TEXT;2;Thematic search;0
RECIPES_TRANSLATE_TEXT;0;No required translation for this recipe;0
RECIPES_TRANSLATE_TEXT;1;Step;0
RECIPE_DISPLAY_TEXT;0;Recipe picture;0
RECIPE_DISPLAY_TEXT;1;Author;0
RECIPE_DISPLAY_TEXT;2;Category;0
RECIPE_DISPLAY_TEXT;3;Origin;0
RECIPE_DISPLAY_TEXT;4;Guests;0
RECIPE_DISPLAY_TEXT;5;Preparation;0
RECIPE_DISPLAY_TEXT;6;Cooking;0
RECIPE_DISPLAY_TEXT;7;Difficulty;0
RECIPE_DISPLAY_TEXT;8;Price;0
RECIPE_DISPLAY_TEXT;9;/pers.;0
RECIPE_DISPLAY_TEXT;10;per person (%GDA);0
RECIPE_DISPLAY_TEXT;11;;0
RECIPE_DISPLAY_TEXT;12;Suggested wines;0
RECIPE_DISPLAY_TEXT;13;No wine suggested;0
RECIPE_DISPLAY_TEXT;14;Cost;0
RECIPE_DISPLAY_TEXT;15;Estimated cost;0
RECIPE_DISPLAY_TEXT;16;Add to favorites;0
RECIPE_DISPLAY_TEXT;17;Report this recipe to the moderator.;0
RECIPE_DISPLAY_TEXT;18;person(s);0
RECIPE_DISPLAY_TEXT;19;Give;0
RECIPE_DISPLAY_TEXT;20;star(s) to this recipe;0
RECIPE_DISPLAY_TEXT;21;Translate this recipe;0
RECIPE_DISPLAY_TITLES;0;Preparation;0
RECIPE_DISPLAY_TITLES;1;Comments;0
RECIPE_DISPLAY_TITLES;2;Ingredients;0
RECIPE_DISPLAY_TITLES;3;Nutrition;0
RECIPE_DISPLAY_TITLES;4;Wines;0
RECIPE_DISPLAY_TITLES;5;Administration;0
RECIPE_PRINT_TEXT;0;This recipe was printed from Kookiiz website.;0
RECIPE_PRINT_TEXT;1;Printing options;0
RECIPE_PRINT_TEXT;2;Print picture;0
RECIPE_PRINT_TEXT;3;Print nutritional information;0
